CLIENTNUM,churn_probability,risk_tier,top_driver,Total_Trans_Ct,Total_Trans_Amt,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Credit_Limit,Avg_Utilization_Ratio,Card_Category,Income_Category,Gender,Customer_Age
715659333,0.041390613,Stable,Total_Trans_Ct,69,4508,3,2,2517,4902.0,0.513,0,1,0,43
712414908,0.0012723512,Stable,Total_Trans_Ct,80,4992,2,1,0,3241.0,0.0,0,5,0,45
720175008,0.002533906,Stable,Total_Trans_Ct,66,4055,1,4,1843,5069.0,0.364,0,1,0,48
719876808,0.050542697,Stable,Total_Trans_Amt,62,3902,2,3,0,13625.0,0.0,0,3,1,43
713334483,0.9938274,Critical,Total_Trans_Ct,35,2263,2,3,0,8766.0,0.0,0,2,1,46
708360108,0.00012106648,Stable,Total_Trans_Ct,90,4869,1,1,1338,2800.0,0.478,0,1,1,50
720676158,0.0028733232,Stable,Total_Trans_Ct,89,5223,3,2,1994,9005.0,0.221,0,5,0,34
716631708,0.0005717262,Stable,Total_Trans_Ct,67,4027,3,1,1990,2713.0,0.734,0,2,1,56
713025558,0.99478793,Critical,Total_Trans_Ct,47,1935,2,3,0,1438.3,0.0,0,4,0,53
710506683,0.00024200755,Stable,Total_Trans_Ct,75,4543,1,0,0,1746.0,0.0,0,1,0,47
712428333,0.000835255,Stable,Total_Trans_Ct,75,4041,3,4,1901,2930.0,0.649,0,3,1,49
718041033,0.00094158505,Stable,Total_Trans_Ct,76,5363,1,4,1455,2178.0,0.668,0,4,0,47
709169133,0.0004639969,Stable,Total_Trans_Ct,82,3995,3,1,0,1438.3,0.0,0,5,0,35
718164858,0.00034945892,Stable,Total_Trans_Ct,97,4642,3,2,1281,2021.0,0.634,0,4,0,42
809565183,0.9984682,Critical,Total_Trans_Ct,43,2650,3,4,625,1842.0,0.339,0,4,0,52
778377183,0.0005391008,Stable,Total_Trans_Ct,92,4846,2,2,1144,18284.0,0.063,0,0,1,49
712845258,0.0022088196,Stable,Total_Trans_Ct,71,4161,3,2,1642,34516.0,0.048,1,3,1,41
716915133,0.0021724002,Stable,Total_Trans_Ct,70,4397,3,4,0,1696.0,0.0,0,4,0,42
771403008,0.0013353085,Stable,Total_Trans_Ct,75,4409,1,3,0,7215.0,0.0,0,2,1,52
787441383,0.0011828961,Stable,Total_Trans_Amt,62,3989,1,2,1284,1793.0,0.716,0,4,0,52
711345258,0.0059367763,Stable,Total_Trans_Ct,85,4751,3,1,0,5731.0,0.0,0,1,0,52
713685033,0.99658704,Critical,Total_Trans_Ct,38,1848,2,2,0,2417.0,0.0,0,4,0,44
718205283,0.0024382377,Stable,Total_Trans_Ct,76,5035,3,1,0,1438.3,0.0,0,1,0,48
708337683,0.01991143,Stable,Total_Trans_Amt,62,3820,2,2,893,21800.0,0.041,0,2,1,51
720941433,0.9985524,Critical,Total_Trans_Ct,43,2312,3,2,0,1547.0,0.0,0,4,0,53
710201058,0.0025665052,Stable,Total_Trans_Ct,65,4198,3,2,736,1485.0,0.496,0,4,0,46
785218458,0.0002485638,Stable,Total_Trans_Ct,77,4333,1,3,2282,2505.0,0.911,0,1,1,44
770740308,0.0002115087,Stable,Total_Trans_Ct,92,4691,3,2,1699,2631.0,0.646,0,1,0,49
787493808,0.9904079,Critical,Total_Trans_Amt,49,2396,2,2,2480,2700.0,0.919,0,4,0,48
708846183,0.0010667142,Stable,Total_Trans_Ct,68,4006,2,2,2234,3307.0,0.676,0,2,1,48
810586833,0.0004887492,Stable,Total_Trans_Ct,78,3429,2,3,857,29638.0,0.029,0,5,0,38
711151383,0.9931718,Critical,Total_Trans_Ct,37,2157,2,5,347,2066.0,0.168,0,4,0,34
712425258,8.44722e-05,Stable,Total_Trans_Ct,72,4260,1,3,1379,1859.0,0.742,0,4,0,46
772063308,0.00058240216,Stable,Total_Trans_Ct,79,4155,1,1,0,13362.0,0.0,0,2,1,45
718574808,0.00047400477,Stable,Total_Trans_Ct,74,4327,3,4,1846,2431.0,0.759,0,4,0,33
717131283,0.002192804,Stable,Total_Trans_Ct,67,4712,1,1,1579,6034.0,0.262,0,1,0,43
798996183,0.00014821137,Stable,Total_Trans_Ct,80,4069,2,3,1512,2194.0,0.689,0,4,0,61
716831508,0.006002446,Stable,Total_Ct_Chng_Q4_Q1,59,3492,1,3,1524,1963.0,0.776,0,1,0,47
715297908,0.9465252,Critical,Total_Trans_Amt,52,2534,2,3,1125,1438.3,0.782,0,5,0,41
813234108,0.00037974602,Stable,Total_Trans_Ct,70,3895,1,3,1212,2922.0,0.415,0,4,0,45
711027183,0.0016748401,Stable,Total_Trans_Ct,80,4946,3,1,600,6943.0,0.086,0,1,1,50
718812708,0.95591074,Critical,Total_Revolving_Bal,48,1882,3,4,219,34516.0,0.006,0,0,1,57
709505808,0.91766894,Critical,Total_Trans_Ct,31,1918,3,4,2198,4345.0,0.506,0,5,0,45
711267633,0.9960781,Critical,Total_Trans_Ct,36,2271,4,4,316,4248.0,0.074,0,4,0,50
719613783,0.008723383,Stable,Total_Trans_Ct,64,4211,2,2,0,1438.3,0.0,0,4,0,51
719035758,0.00019500735,Stable,Total_Trans_Ct,78,4917,1,2,1516,2383.0,0.636,0,4,0,53
708473133,0.0031557563,Stable,Total_Trans_Ct,68,4588,2,3,0,1677.0,0.0,0,4,0,55
712996833,0.000286578,Stable,Total_Trans_Ct,86,4309,2,2,1129,2392.0,0.472,0,5,0,40
720963258,0.9988979,Critical,Total_Trans_Ct,37,2675,2,3,0,3474.0,0.0,0,4,0,52
819606258,0.010028628,Stable,Total_Trans_Amt,55,3876,3,3,1629,8737.0,0.186,0,2,1,48
714634983,0.9871228,Critical,Total_Trans_Amt,48,2403,3,3,0,3517.0,0.0,0,5,0,44
806428908,0.006834343,Stable,Total_Trans_Ct,75,5049,3,3,0,13397.0,0.0,0,5,0,60
710903358,0.00023955369,Stable,Total_Trans_Ct,77,3709,2,1,1386,6352.0,0.218,0,4,0,65
712676208,0.00030231697,Stable,Total_Trans_Ct,79,4084,3,3,1324,1787.0,0.741,0,4,0,46
709005633,0.43314597,Watch,Total_Revolving_Bal,52,2112,2,4,0,18734.0,0.0,0,2,1,62
712102983,0.0005727223,Stable,Total_Trans_Ct,87,3832,3,3,0,1438.3,0.0,0,4,0,47
754480233,0.081232525,Stable,Total_Ct_Chng_Q4_Q1,62,4742,2,4,0,3525.0,0.0,0,1,1,50
719042208,0.00077133183,Stable,Total_Trans_Ct,65,4565,3,4,1250,2067.0,0.605,0,2,1,43
716251608,0.0004369398,Stable,Total_Trans_Ct,87,4355,1,4,0,2051.0,0.0,0,4,0,45
715537383,0.00049799803,Stable,Total_Trans_Ct,78,3934,1,2,1893,27378.0,0.069,0,0,1,46
709460883,0.99698985,Critical,Total_Trans_Amt,46,2437,2,4,0,1614.0,0.0,0,4,0,38
789325008,0.00041726843,Stable,Total_Trans_Ct,82,3645,3,1,1991,7862.0,0.253,0,4,1,49
719195733,0.00048550582,Stable,Total_Trans_Ct,85,4948,1,3,1900,4284.0,0.444,0,2,1,47
787665258,0.99946123,Critical,Total_Trans_Ct,36,2393,2,2,0,1438.3,0.0,0,4,0,47
710226708,0.00017120336,Stable,Total_Trans_Ct,93,4573,2,1,680,1438.3,0.473,0,4,0,55
711982383,0.0021412424,Stable,Total_Trans_Ct,79,4694,3,2,1777,21805.0,0.081,0,2,1,62
716345283,0.00082008954,Stable,Total_Trans_Ct,66,4277,1,4,1920,4712.0,0.407,0,2,1,55
816850458,0.8933573,Watch,Total_Trans_Ct,40,2448,2,4,0,1698.0,0.0,0,2,1,33
710842308,0.0011375904,Stable,Total_Trans_Ct,83,4150,3,4,928,2264.0,0.41,0,1,0,41
713132133,0.00052153337,Stable,Total_Trans_Ct,81,5103,2,4,1694,2720.0,0.623,0,4,0,54
788874333,0.00065913575,Stable,Total_Trans_Ct,67,4313,1,4,1305,15631.0,0.083,0,0,1,55
717987258,0.0013251827,Stable,Total_Trans_Ct,67,4503,2,4,1686,2594.0,0.65,0,1,0,43
793712658,0.8984593,Watch,Total_Trans_Ct,36,1821,2,3,2517,15011.0,0.168,0,3,1,52
708324483,0.0015678604,Stable,Total_Trans_Ct,71,4420,3,4,0,1548.0,0.0,0,4,0,47
768612258,0.00044787157,Stable,Total_Trans_Ct,78,4171,3,3,1623,2700.0,0.601,0,4,0,52
719659758,0.00018547935,Stable,Total_Trans_Ct,72,4194,1,0,1670,2919.0,0.572,0,1,0,45
711313158,0.0056557637,Stable,Total_Trans_Ct,74,4962,1,1,0,10721.0,0.0,0,5,0,50
716483358,0.020281486,Stable,Total_Trans_Ct,68,5481,1,4,1329,6125.0,0.217,0,1,1,44
719829633,0.0008581517,Stable,Total_Trans_Ct,79,5026,3,4,1733,3200.0,0.542,0,4,0,42
812465958,0.00045943135,Stable,Total_Trans_Ct,83,4960,2,2,997,12286.0,0.081,0,5,0,53
786536808,0.0010006875,Stable,Total_Trans_Ct,82,3928,3,1,0,21543.0,0.0,0,3,1,51
807369708,0.0025863748,Stable,Total_Trans_Ct,74,4009,2,4,0,6355.0,0.0,0,0,1,52
711397533,0.16918701,Stable,Total_Trans_Amt,62,3410,2,2,2410,5616.0,0.429,0,4,0,52
711740508,0.00036460883,Stable,Total_Trans_Ct,82,4615,2,2,1575,2661.0,0.592,0,1,0,50
715233108,0.00027266782,Stable,Total_Trans_Ct,83,4121,1,2,862,2836.0,0.304,0,2,1,38
813807258,0.0012942201,Stable,Total_Trans_Ct,82,4670,3,3,0,1438.3,0.0,0,1,0,50
769183908,0.006720006,Stable,Total_Trans_Amt,58,4321,3,1,683,2109.0,0.324,0,5,0,51
718451133,0.0007941906,Stable,Total_Trans_Ct,68,3899,5,4,1413,14951.0,0.095,0,2,1,48
721115733,0.00030658778,Stable,Total_Trans_Ct,79,3698,3,2,894,1591.0,0.562,0,2,1,47
720085233,0.97847956,Critical,Total_Trans_Ct,38,2167,3,4,2517,8930.0,0.282,0,5,0,51
717036408,0.00045673802,Stable,Total_Trans_Ct,81,4560,3,1,1626,4685.0,0.347,0,5,0,36
714427608,0.000992451,Stable,Total_Trans_Ct,78,4888,3,1,681,2555.0,0.267,0,5,0,45
780019908,0.0007563893,Stable,Total_Trans_Ct,82,4657,3,2,644,2172.0,0.297,0,4,0,53
827898033,0.83527464,Watch,Total_Ct_Chng_Q4_Q1,54,2465,0,3,0,2912.0,0.0,0,5,0,54
720302883,0.0011270435,Stable,Total_Trans_Ct,78,4585,3,1,2180,3390.0,0.643,0,4,0,53
715893633,0.0013217592,Stable,Total_Trans_Ct,81,4755,3,2,1084,2193.0,0.494,0,4,0,47
720730683,0.0012575131,Stable,Total_Trans_Ct,84,4997,3,3,730,17412.0,0.042,0,5,0,51
720638283,0.0007450979,Stable,Total_Trans_Ct,83,4568,3,2,1731,2801.0,0.618,0,4,0,40
789053883,0.001397255,Stable,Total_Trans_Ct,84,3692,2,1,2231,11186.0,0.199,0,2,1,43
719286708,0.00036357588,Stable,Total_Trans_Ct,76,4498,5,2,1340,2434.0,0.551,0,4,0,50
713952558,0.9763416,Critical,Total_Trans_Ct,40,2128,3,2,1474,1790.0,0.823,0,5,0,53
793395933,0.0006083411,Stable,Total_Trans_Ct,69,4208,3,3,1740,2716.0,0.641,0,4,0,59
813895458,0.00041721633,Stable,Total_Trans_Ct,89,4617,3,3,0,2874.0,0.0,0,5,0,49
771733608,0.9987845,Critical,Total_Trans_Ct,40,2276,3,5,0,1438.3,0.0,0,1,0,47
710102208,0.005272861,Stable,Total_Trans_Ct,75,4464,2,2,0,18776.0,0.0,0,2,1,56
719511783,0.0005739166,Stable,Total_Trans_Ct,78,4916,2,2,1197,1438.3,0.832,0,5,0,48
712849158,0.9780254,Critical,Total_Trans_Ct,44,2186,3,3,2488,19793.0,0.126,0,3,1,55
783070833,0.00032375916,Stable,Total_Trans_Ct,86,4408,2,3,1899,2472.0,0.768,0,1,0,34
713419908,0.0024539721,Stable,Total_Trans_Ct,72,4537,2,3,0,12362.0,0.0,0,5,0,58
789345408,0.045699123,Stable,Total_Ct_Chng_Q4_Q1,53,4983,3,2,722,1438.3,0.502,0,1,0,39
720992883,0.001361717,Stable,Total_Trans_Ct,76,4805,3,3,1863,3189.0,0.584,0,4,0,47
803652633,0.0025830336,Stable,Total_Trans_Ct,70,5124,2,2,1575,2092.0,0.753,0,4,0,47
789248958,0.0019866943,Stable,Total_Trans_Ct,89,5259,2,3,2517,2946.0,0.854,0,1,0,37
716178483,0.009576064,Stable,Total_Trans_Ct,71,4334,3,2,0,2430.0,0.0,0,1,0,41
715440558,0.00030793913,Stable,Total_Trans_Ct,74,3940,1,2,1888,4143.0,0.456,0,4,0,50
711535158,0.9731424,Critical,Total_Trans_Ct,42,1955,3,3,461,2197.0,0.21,0,5,0,46
713647083,0.0001473088,Stable,Total_Trans_Ct,80,3696,2,3,1761,9314.0,0.189,0,5,0,53
718311933,0.9966828,Critical,Total_Trans_Amt,43,2587,2,2,2517,3719.0,0.677,0,4,0,53
718404783,0.9895886,Critical,Total_Trans_Ct,33,2384,2,4,0,6996.0,0.0,0,5,0,59
817332483,0.9728572,Critical,Total_Trans_Ct,43,2445,4,3,0,7306.0,0.0,0,5,1,63
710015733,0.92261344,Critical,Total_Trans_Ct,37,3142,3,1,621,2029.0,0.306,0,4,0,41
794965233,0.82128257,Watch,Total_Trans_Ct,44,1927,3,3,781,13199.0,0.059,3,4,0,51
710512833,0.00033491306,Stable,Total_Trans_Ct,79,5178,1,1,1338,3304.0,0.405,0,4,0,38
710803008,0.0008720858,Stable,Total_Trans_Ct,68,4372,3,2,2041,3125.0,0.653,0,4,0,40
712987608,0.0005123416,Stable,Total_Trans_Ct,84,4263,3,3,1153,1438.3,0.802,0,4,0,51
716974383,0.010564661,Stable,Contacts_Count_12_mon,35,1911,2,0,1979,2491.0,0.794,0,3,1,41
720930633,0.9964141,Critical,Total_Trans_Ct,37,2341,4,2,0,1977.0,0.0,0,4,0,58
710136258,0.98500186,Critical,Total_Trans_Amt,43,2833,2,3,0,1806.0,0.0,0,4,0,33
779438208,0.00045762074,Stable,Total_Trans_Ct,75,4606,3,3,1175,1938.0,0.606,0,4,0,38
721017333,0.0009790335,Stable,Total_Trans_Ct,83,4606,2,3,2002,3188.0,0.628,0,4,0,42
720952608,0.00017339627,Stable,Total_Trans_Ct,68,4396,1,2,1505,2288.0,0.658,0,4,0,44
712886733,0.00036069233,Stable,Total_Trans_Ct,87,4268,3,3,1338,1780.0,0.752,0,4,0,44
810545733,0.0027361,Stable,Total_Trans_Ct,63,4228,3,3,1480,2373.0,0.624,0,5,0,47
822132858,0.995739,Critical,Total_Trans_Ct,43,2205,2,2,0,23250.0,0.0,0,3,1,41
713526258,0.9901175,Critical,Total_Trans_Ct,33,2020,3,4,0,34516.0,0.0,0,0,1,47
712877733,0.00056861166,Stable,Total_Trans_Ct,84,4407,3,3,1402,12882.0,0.109,0,3,1,48
713339283,0.0021443916,Stable,Total_Trans_Ct,71,4135,3,4,798,6348.0,0.126,0,2,1,54
720473433,0.00040762773,Stable,Total_Trans_Ct,78,4955,1,3,2486,2621.0,0.948,0,4,0,59
780584658,0.8037016,Watch,Total_Amt_Chng_Q4_Q1,61,2077,2,2,1293,1843.0,0.702,0,1,0,33
711824358,0.0067081098,Stable,Total_Trans_Ct,70,4524,3,2,0,3228.0,0.0,0,4,0,44
789990333,0.0009699339,Stable,Total_Trans_Ct,80,4469,2,2,722,2303.0,0.314,0,1,0,43
721332033,0.0036945606,Stable,Total_Trans_Ct,67,4411,2,1,892,29195.0,0.031,0,3,1,42
709612983,0.9894414,Critical,Total_Trans_Ct,41,2265,2,4,1828,2990.0,0.611,0,1,0,41
771058908,0.0031214533,Stable,Total_Trans_Ct,72,4563,3,2,2455,2873.0,0.855,0,1,0,55
715471833,0.0065704584,Stable,Total_Trans_Ct,67,4525,1,3,0,28253.0,0.0,0,3,1,50
711781233,0.002020723,Stable,Total_Trans_Ct,87,5221,1,3,0,1882.0,0.0,0,5,0,53
713947908,0.0005101339,Stable,Total_Trans_Ct,91,4426,2,2,0,1630.0,0.0,0,3,1,33
709741608,0.0210483,Stable,Total_Ct_Chng_Q4_Q1,53,3739,1,2,0,4546.0,0.0,0,3,1,51
709333608,0.0003006883,Stable,Total_Trans_Ct,84,4983,2,2,1345,2395.0,0.562,0,5,0,58
709688883,0.9623655,Critical,Total_Trans_Ct,39,2174,3,2,0,3845.0,0.0,0,3,1,45
716269308,0.00020860444,Stable,Total_Trans_Ct,90,4192,2,2,1362,2836.0,0.48,0,4,0,56
708692583,0.9992737,Critical,Total_Trans_Ct,44,2312,3,3,168,1506.0,0.112,0,4,0,44
709892658,0.002587124,Stable,Total_Trans_Ct,67,4495,3,2,1300,1605.0,0.81,0,4,0,48
713815383,0.9881281,Critical,Total_Trans_Ct,44,2147,2,2,0,11778.0,0.0,0,3,1,53
710183283,0.0015718881,Stable,Total_Trans_Ct,84,5032,1,1,0,2747.0,0.0,0,4,0,55
711937158,0.0013665381,Stable,Total_Trans_Ct,87,4837,3,3,0,2501.0,0.0,0,2,1,49
771486933,0.0001494178,Stable,Total_Trans_Ct,84,3942,3,2,2242,2563.0,0.875,0,4,1,64
717450633,0.97353894,Critical,Total_Trans_Ct,39,1920,2,4,1544,1659.0,0.931,0,2,1,47
718421808,0.00034875184,Stable,Total_Trans_Ct,73,4611,3,2,1765,3068.0,0.575,0,5,0,56
716403633,0.00039795466,Stable,Total_Trans_Ct,69,4467,3,2,1650,3426.0,0.482,0,4,0,60
717646983,0.9498502,Critical,Total_Trans_Amt,53,2720,3,4,424,3214.0,0.132,0,4,0,59
778837083,0.43719906,Watch,Total_Revolving_Bal,62,2078,3,3,321,12906.0,0.025,0,3,1,50
768632958,0.8196598,Watch,Total_Trans_Amt,49,2508,4,6,1091,8708.0,0.125,0,5,0,59
715622508,0.865533,Watch,Total_Trans_Ct,32,2094,4,3,0,7904.0,0.0,0,3,1,52
708402333,0.00020986548,Stable,Total_Trans_Ct,88,4782,2,0,1313,4549.0,0.289,0,5,0,48
708946008,0.99491996,Critical,Total_Trans_Ct,39,2445,2,2,1214,1438.3,0.844,0,4,0,46
715625658,0.00030696392,Stable,Total_Trans_Ct,87,4603,1,3,1492,4476.0,0.333,0,4,0,49
789599283,0.003623727,Stable,Total_Trans_Ct,62,3406,3,2,1448,2002.0,0.723,0,5,0,44
708960858,0.0027493641,Stable,Total_Trans_Ct,85,4786,2,3,2066,11502.0,0.18,0,3,1,40
814840833,0.9890938,Critical,Total_Trans_Ct,37,2393,3,2,2517,7924.0,0.318,0,0,1,44
772082208,0.0018860426,Stable,Total_Trans_Ct,82,4254,2,2,0,16199.0,0.0,0,0,1,39
711597183,0.0020276536,Stable,Total_Trans_Ct,72,4571,3,2,0,1452.0,0.0,0,3,1,43
712110333,0.9283989,Critical,Total_Trans_Amt,48,2568,1,3,0,2179.0,0.0,0,5,0,37
718673358,0.12883686,Stable,Total_Revolving_Bal,52,2137,3,4,1528,13590.0,0.112,0,3,1,35
712479633,0.9652523,Critical,Total_Trans_Ct,43,2428,1,2,0,1695.0,0.0,0,4,0,31
716108283,0.00069813454,Stable,Total_Trans_Ct,82,4833,3,3,1579,4430.0,0.356,0,4,0,53
779360808,0.0006046212,Stable,Total_Trans_Ct,75,4937,3,3,2032,2919.0,0.696,0,4,0,49
716352033,0.0010316874,Stable,Total_Trans_Ct,78,4869,3,3,1035,2796.0,0.37,0,4,0,49
716643033,0.99370265,Critical,Total_Trans_Ct,40,2981,3,3,2137,2580.0,0.828,0,4,0,41
711567333,0.0012399679,Stable,Total_Trans_Ct,70,4581,3,2,1720,2834.0,0.607,0,2,1,43
788756133,0.00086018234,Stable,Total_Amt_Chng_Q4_Q1,60,4400,1,2,1508,2617.0,0.576,0,4,0,44
755437533,0.0006096218,Stable,Total_Trans_Ct,77,5005,3,2,1273,1522.0,0.836,0,4,0,48
713573508,0.94348127,Critical,Total_Trans_Ct,43,1740,2,4,425,16509.0,0.026,3,1,1,41
709430508,0.8915821,Watch,Total_Relationship_Count,50,1849,2,3,1335,7316.0,0.182,0,1,1,40
710645583,0.00013947958,Stable,Total_Trans_Ct,75,4349,1,2,1742,7627.0,0.228,0,5,0,44
714253983,0.017606212,Stable,Total_Trans_Amt,59,3675,2,3,0,9465.0,0.0,0,1,1,44
771566208,0.0004601405,Stable,Total_Trans_Ct,74,4681,1,2,1318,8795.0,0.15,0,4,1,48
713314533,0.91208184,Critical,Total_Trans_Ct,41,1993,2,3,0,12283.0,0.0,0,2,1,40
720725883,0.00069598714,Stable,Total_Trans_Ct,68,4177,2,3,1503,2715.0,0.554,0,4,0,34
708539583,0.0013220223,Stable,Total_Trans_Amt,63,3979,1,3,2232,19897.0,0.112,0,5,0,44
716747283,0.00032481962,Stable,Total_Trans_Ct,79,5059,2,2,1224,2097.0,0.584,0,4,0,44
787519683,0.0008265363,Stable,Total_Trans_Ct,78,4727,2,2,2270,3028.0,0.75,0,4,0,41
721044333,0.0001878327,Stable,Total_Trans_Ct,91,4905,2,0,761,1695.0,0.449,0,4,0,34
713679633,0.9523743,Critical,Total_Amt_Chng_Q4_Q1,51,1813,3,5,0,1438.3,0.0,0,4,0,41
711126483,0.0016263803,Stable,Total_Trans_Ct,76,5136,3,3,599,1438.3,0.416,0,4,0,37
814191333,0.9814294,Critical,Total_Trans_Ct,41,2153,4,3,278,24250.0,0.011,0,0,1,55
715040208,0.0004503158,Stable,Total_Trans_Ct,72,4115,3,3,871,5076.0,0.172,0,5,0,49
710769258,0.00036612817,Stable,Total_Trans_Ct,75,3895,2,3,1513,4438.0,0.341,0,5,0,40
715227633,0.04687191,Stable,Total_Trans_Amt,60,4240,2,3,0,1964.0,0.0,0,4,0,36
708635058,0.0003197756,Stable,Total_Trans_Ct,85,4798,1,1,886,1904.0,0.465,0,4,0,53
709051533,0.00020495862,Stable,Total_Trans_Ct,92,4956,3,0,1569,2933.0,0.535,0,1,0,46
718940208,0.00014384188,Stable,Total_Trans_Ct,68,3551,1,3,1841,18202.0,0.101,0,5,0,55
712361583,0.034385595,Stable,Total_Trans_Ct,67,3756,3,1,760,34516.0,0.022,3,3,1,47
708390633,0.0013714554,Stable,Total_Trans_Ct,69,4219,5,3,2312,2421.0,0.955,0,4,0,52
720281508,0.00010352959,Stable,Total_Trans_Ct,91,4625,1,2,1491,2406.0,0.62,0,4,0,44
720885558,0.0010856242,Stable,Total_Trans_Ct,74,4885,1,1,2426,2621.0,0.926,0,1,0,51
709781208,0.010810027,Stable,Total_Trans_Ct,82,5409,3,1,0,2291.0,0.0,0,4,0,34
710086308,0.00018251692,Stable,Total_Trans_Ct,87,4680,2,0,1179,3645.0,0.323,0,1,0,46
713282733,0.011463397,Stable,Total_Trans_Ct,64,4341,3,1,1730,3375.0,0.513,0,1,0,37
815812683,0.0010416136,Stable,Total_Trans_Ct,77,5072,3,2,1433,8856.0,0.162,0,0,1,47
708204033,0.00023463595,Stable,Total_Trans_Ct,70,4132,1,1,2093,2980.0,0.702,0,4,0,36
720040158,0.005283852,Stable,Total_Trans_Ct,71,4633,3,2,0,17656.0,0.0,0,2,1,47
755996583,0.99138266,Critical,Total_Trans_Amt,43,2574,0,3,0,2475.0,0.0,0,4,0,57
711359058,0.0013108242,Stable,Total_Trans_Ct,71,4622,2,2,1711,3942.0,0.434,0,4,0,46
714064908,0.00052013836,Stable,Total_Trans_Ct,84,4813,2,3,1289,1771.0,0.728,0,4,0,57
717074283,0.9410317,Critical,Total_Trans_Amt,49,2566,2,6,0,17678.0,0.0,0,5,0,45
765847383,0.0020543623,Stable,Total_Trans_Ct,78,4425,5,3,0,20958.0,0.0,0,0,1,50
789531633,0.0010785599,Stable,Total_Trans_Ct,88,5218,1,2,777,4117.0,0.189,0,4,0,53
820593033,0.0021691334,Stable,Total_Trans_Ct,64,4496,1,2,1736,18524.0,0.094,3,1,0,43
710078358,0.00011445827,Stable,Total_Trans_Ct,88,4095,1,1,1291,2222.0,0.581,0,4,1,36
715025208,0.0029532432,Stable,Total_Trans_Ct,63,4168,3,3,1778,3119.0,0.57,0,4,0,56
709596783,0.0002725306,Stable,Total_Trans_Ct,78,4444,1,2,0,1611.0,0.0,0,1,1,46
715960308,0.9213629,Critical,Total_Trans_Ct,49,2016,3,3,2517,4090.0,0.615,0,4,0,53
716653758,0.00085162476,Stable,Total_Trans_Ct,74,4226,3,3,0,1467.0,0.0,0,2,1,55
787268733,0.00016697169,Stable,Total_Trans_Ct,85,4535,1,2,1507,2442.0,0.617,0,1,0,52
789923058,0.9983687,Critical,Total_Trans_Amt,44,2474,3,3,0,1816.0,0.0,0,1,0,53
771079833,0.0011062557,Stable,Total_Trans_Ct,78,4332,3,3,0,1438.3,0.0,0,4,0,40
710507733,0.003105465,Stable,Total_Trans_Ct,68,4038,3,1,1644,14958.0,0.11,0,2,1,42
779269158,0.9891266,Critical,Total_Trans_Ct,39,2237,2,4,0,21961.0,0.0,0,5,0,43
711627558,0.00031805172,Stable,Total_Trans_Ct,73,3968,1,2,912,1625.0,0.561,0,4,0,40
710536983,0.0041577993,Stable,Total_Trans_Ct,67,4423,3,3,2517,3007.0,0.837,0,4,0,49
712237458,0.0017602812,Stable,Total_Trans_Ct,78,3752,2,2,802,11629.0,0.069,0,0,1,47
778289883,0.99763715,Critical,Total_Trans_Amt,41,2528,3,3,0,1507.0,0.0,0,4,0,42
714154533,0.0058399634,Stable,Total_Relationship_Count,56,4478,1,2,1994,3111.0,0.641,0,5,0,45
803657133,0.00017339263,Stable,Total_Trans_Ct,75,4757,3,3,1408,1848.0,0.762,0,1,1,60
769053033,0.8902915,Watch,Total_Trans_Ct,44,2104,2,5,2517,4142.0,0.608,0,1,0,44
713613258,0.0002159282,Stable,Total_Trans_Ct,71,4461,1,2,0,1438.3,0.0,0,3,1,46
768544833,0.0002588308,Stable,Total_Trans_Ct,77,4531,2,3,1414,2202.0,0.642,0,4,0,45
720782658,0.00081212516,Stable,Total_Trans_Ct,80,5079,2,3,1749,3591.0,0.487,0,2,1,42
768162108,0.94015855,Critical,Total_Trans_Amt,50,2451,3,3,0,4781.0,0.0,0,0,1,49
710511858,0.00040653066,Stable,Total_Trans_Ct,88,4741,3,3,1439,3832.0,0.376,0,4,0,58
714516033,0.00013102718,Stable,Total_Trans_Ct,87,4412,2,0,1005,9025.0,0.111,0,0,1,53
788630958,0.020796666,Stable,Total_Trans_Ct,67,3264,1,2,0,11627.0,0.0,0,1,1,44
717646008,0.005197853,Stable,Total_Trans_Ct,67,4338,2,2,0,5686.0,0.0,0,5,0,61
712290258,0.00029515882,Stable,Total_Trans_Ct,67,4056,1,3,1840,2636.0,0.698,0,4,0,49
716292033,0.0008699984,Stable,Total_Trans_Ct,84,4815,2,3,0,1438.3,0.0,0,4,0,37
780372408,0.002822787,Stable,Total_Trans_Ct,69,4317,2,2,866,4976.0,0.174,0,4,0,43
720853158,0.0010520327,Stable,Total_Trans_Ct,70,4576,3,3,1607,13951.0,0.115,0,5,0,38
823507833,0.0006951513,Stable,Total_Trans_Ct,79,4510,3,2,945,14370.0,0.066,0,2,1,44
711111633,0.0012565097,Stable,Total_Trans_Ct,75,3844,2,2,0,21681.0,0.0,3,1,1,60
709904508,0.00035523908,Stable,Total_Trans_Ct,71,4190,3,3,1644,2634.0,0.624,0,1,0,59
712022883,0.0009384361,Stable,Total_Trans_Ct,82,4555,1,2,919,2204.0,0.417,0,1,0,37
712173108,0.00025872298,Stable,Total_Trans_Ct,82,4228,1,3,1991,2447.0,0.814,0,1,0,48
714156633,0.0017899156,Stable,Total_Trans_Ct,79,4533,3,2,0,3068.0,0.0,0,5,0,60
